"","X2536.KZ.1.FS.count","X2536.KZ.10.FS.count","X2536.KZ.14.FS.count","X2536.KZ.16.FS.count"
"NFAT5",8.32059006489709,7.82426052408367,9.11890403776918,8.96190903569688
"NFATC1",5.13293912265942,4.96242005521691,6.38378607408098,5.26313855006649
"NFATC2",5.24391614984074,6.16170523548672,7.05139647582035,4.70259938207505
"NFATC2IP",7.28991170752211,7.2255617202897,7.08878216078005,6.12907270661673
"NFATC3",6.47906948820915,6.91330512217246,7.4009796076899,6.95735810904286
"NFATC4",4.31276663733682,3.30042790389184,4.04482281792032,5.63663591300998
"NFE2",-0.709970034578899,-2.99154679673557,-2.39426308150323,0.79470704172504
"NFE2L1",7.64796137707493,7.61780543872043,7.46134884562468,9.05603660690319
"NFE2L2",9.04402013340107,7.54212330663369,8.68962657586663,7.92279181392307
"NFE2L3",5.29635933460777,4.92338750548969,6.24103117604596,2.23224783421864
"NFIA",10.0688498618453,10.7195734700331,9.56608634661067,9.59975148591824
"NFIA-AS2",-0.475447689469323,-0.751836081612446,-0.79303429391728,2.23224783421864
"NFIB",7.5404289727983,6.79598074342721,8.8272745037649,5.73166490683925
"NFIC",7.85276420035953,8.6389633404849,8.15132493036217,9.04358854342063
"NFIL3",4.64380755129144,4.49794097234078,3.94566951060847,5.4395935873015
"NFIX",7.49238897480039,6.96707446413525,5.86360760421808,7.34848483584004
"NFKB1",6.11471080418225,6.70397017031957,6.19478898763621,7.13039459131676
"NFKB2",5.8624936889431,5.31321971504138,6.60634562695729,4.70728369285639
"NFKBIA",5.9719553053699,6.26386467497467,7.5469178111579,7.52468618740981
"NFKBIB",3.52485557110196,3.86128092819754,3.13203611225645,2.87260224915209
"NFKBID",4.82224242193338,5.10877594563084,5.10025195935339,3.35093511129091
"NFKBIE",3.19160691019657,2.56050097859212,3.47931536278193,2.00762081338931
"NFKBIL1",2.30093255607466,3.1479316771863,1.46968606848428,2.53593927711849
"NFKBIZ",6.27909222314252,5.30565064136099,7.65009879689537,8.08049880630941
"NFRKB",5.20012084270494,5.16632791907723,5.96835852589736,6.77192569151473
"NFS1",4.57035264875837,4.22451932978517,4.97273491284752,4.784674470494
"NFU1",2.2527474189004,2.04638597043421,3.04453999482264,3.22593181445536
"NFX1",6.83252994991878,6.62786247102666,6.92388443026657,5.93903983035015
"NFXL1",4.80563823632868,4.95759834913762,4.45428361945956,3.92594580847421
"NFYA",5.81903288333596,5.02136983287593,6.21246078967092,6.01657223053569
"NFYB",4.02789216763588,4.07225637004852,3.56827411067244,3.14537695740935
"NFYC",6.285093748912,5.79355942249984,6.35566137286774,5.61934267698205
"NGB",-2.47641855189715,-2.99154679673557,0.040574638770594,0.646492325563704
"NGDN",4.33992731349925,4.29883750468379,4.70313789525924,4.15580024372641
"NGEF",2.20289715302591,2.04638597043421,-1.15791693003156,4.05650187820819
"NGFR",2.745944825966,3.00569434992423,5.47545323281536,5.8056097604632
"NGLY1",5.56653002793963,5.45852290447433,5.84915564092963,4.784674470494
"NGRN",4.05624326008624,4.10750842117512,4.14813016478975,5.79684600721752
"NHEJ1",4.24459456816405,4.86536083994471,4.58406980983819,4.13508983617218
"NHLH1",1.62913722559227,-0.518964912434474,0.211003782033831,0.0803239139710942
"NHLH2",1.86109512524086,-0.227844185128804,-1.97310421221394,0.191485713713025
"NHLRC1",1.55159647173175,1.41918740190666,2.13150360119593,3.86016482470826
"NHLRC2",7.11002444125418,6.89261348297635,7.86006843266035,7.09419253969554
"NHLRC3",6.13035198267908,5.69560931642159,6.03087613874274,4.71195284328144
"NHP2",4.27707715255972,4.89592661771588,3.470949456641,3.82611428105703
"NHS",4.63756657096612,5.00744000465915,5.31411494808673,4.97538750485133
"NHSL1",6.83389527848899,7.2869117622342,5.4480106902371,7.42654713120173
"NHSL2",5.20856594790419,4.70487114816657,5.63746886147906,6.34434438221792
"NIBAN1",7.06713210078289,6.83987511721608,7.58132843021572,5.85920907942262
"NIBAN2",8.2760843238162,7.61436308826958,6.65884885823397,6.42475977850189
"NIBAN3",2.53382439006548,0.753698964278036,4.56847083956847,1.16531856643294
"NID1",5.50443876047035,5.34864026901089,4.96679727488088,9.53419965002906
"NID2",4.51355028587503,3.81937227488945,3.56040984270868,5.21789761975227
"NIF3L1",4.06091474502577,3.39619235585567,3.90277455805706,3.86855335371152
"NIFK",4.42934908475534,4.58805476992892,3.82613625509558,5.0802249467953
"NIFK-AS1",3.62288898207078,2.53483354235757,3.82613625509558,3.00023797440808
"NIM1K",-0.709970034578899,0.458418961514583,0.797309800305477,1.91346741022306
"NIN",6.96553549507132,7.02756463723083,7.87639296606993,6.58859092483093
"NINJ1",4.20715556013728,6.15434944901552,4.9874729666979,5.19139408596005
"NINJ2",0.332045873902132,0.512022264181021,1.46968606848428,2.28333580639967
"NINJ2-AS1",3.21694313709146,3.3746503403221,3.84568086859036,4.93601930349426
"NINL",3.66031016689416,4.66697368413423,4.8164294130172,4.62550492895867
"NIP7",3.66031016689416,4.84983162614899,4.00481679989565,4.93601930349426
"NIPA1",6.16330845362505,5.41521718823598,6.05626270225999,5.2946063845431
"NIPA2",6.16439414158767,5.94374621119701,5.47545323281536,4.78910012583555
"NIPAL1",5.16366719463553,2.91905892328554,3.64464527937233,2.82166917709829
"NIPAL2",7.27491126182526,5.83095027038844,6.35111010055596,6.31548905646294
"NIPAL3",5.83820828071209,5.77037581316875,6.52281309277072,5.91898772700498
"NIPAL4",3.75559956159845,4.59117129921235,1.50289123316869,6.18051206550466
"NIPBL",7.97381709710981,8.15927877526538,8.59680179162071,9.32687353957863
"NIPBL-DT",4.76040280790415,4.58805476992892,5.99631718614506,6.26236725555922
"NIPSNAP1",5.17878923549059,5.18088145393786,4.874669231837,5.51098999954108
"NIPSNAP2",6.54056709377819,5.33197046552023,6.06045070252907,6.27188495400617
"NIPSNAP3A",3.45559191447205,3.81937227488945,3.39338961361831,3.3746866943857
"NIPSNAP3B",3.46266984951088,3.41037704933302,4.85551600546461,2.44911453316365
"NISCH",7.65724583226833,7.62085842558494,7.37655431969388,6.78084166910103
"NIT1",4.73432041020367,4.33646690979517,4.79648169654941,4.73965479054421
"NIT2",5.67105801094975,5.42921695465816,6.32233465945272,6.70206643944521
"NKAIN1",0.450704963448255,-2.99154679673557,-0.79303429391728,1.45991922791813
"NKAIN2",-2.99154679673557,-2.99154679673557,0.433972149816008,2.55685288773763
"NKAIN3",1.92398556319495,0.708494357288831,-0.152718880482145,3.42104800798645
"NKAIN4",-2.99154679673557,-1.82739910409141,-2.99154679673558,0.294691686302861
"NKAP",3.0671060726669,3.62628472746913,4.49610987851202,3.42104800798645
"NKAPD1",4.49295620468763,3.98964132546362,4.73492828866213,5.33451455446046
"NKAPP1",3.02946768146438,2.97739002203658,4.4329067907833,3.30222565206481
"NKD1",4.99573069271807,3.0334540414837,4.97273491284752,6.09730506833734
"NKD2",3.50442338286555,2.00958869239686,3.77947534686993,5.8486473394005
"NKG7",1.49748603291131,3.43139597191388,2.75866159156879,0.991880946612263
"NKILA",0.889322605494845,0.284511312785102,-0.0528373352965142,2.1792841356884
"NKIRAS1",4.02789216763588,4.16719983312192,3.41098905779955,3.19957681806404
"NKIRAS2",5.66799928271039,5.17050107430179,5.30473076707215,6.26395790543407
"NKPD1",3.63547086861016,2.04638597043421,0.565517085641543,2.35672796468965
"NKRF",4.351412874707,4.55969884013556,5.03648522145227,4.31157862736781
"NKTR",8.91030633978889,9.26448440682501,9.22236156977968,8.36803585580005
"NKX1-2",-0.475447689469323,0.402746918137816,2.32957953884446,-0.0401235156135465
"NKX2-1",-2.99154679673557,-2.99154679673557,-2.99154679673558,0.863469729114516
"NKX2-2",-1.15371371480717,-2.99154679673557,-2.99154679673558,0.79470704172504
"NKX2-3",0.0607056075357785,2.59816569537467,1.62855935125465,-0.171550446136794
"NKX2-4",-2.47641855189715,0.921558552653418,-2.39426308150323,-2.24866808203768
"NKX2-5",-1.7978611339028,-2.99154679673557,-0.640222680576001,0.191485713713025
"NKX3-1",2.02306940668493,3.57053160717158,2.34796982208993,2.65710157881915
"NKX3-2",0.757398902638175,1.5009987853129,-0.502057977407917,1.50366081572425
"NKX6-1",-1.7978611339028,0.0142803182713569,-0.502057977407917,1.21878802273214
"NKX6-3",-2.47641855189715,-2.49210214931233,-2.39426308150323,1.50366081572425
"NLE1",4.25686140198419,4.60357052581727,3.93961919318404,5.11589423996725
"NLGN1",0.133472921871632,0.708494357288831,-0.0528373352965142,3.08906113843485
"NLGN2",6.88813252350786,6.52650559775116,5.08662738451968,6.30161665593272
"NLGN3",0.332045873902132,1.03576327537043,2.41927268785323,1.36824435489303
"NLGN4X",2.26898860643022,-0.88407510485039,1.74415268125002,0.929103567671125
"NLGN4Y",4.38905082560259,5.10442009338876,-2.99154679673558,3.03045741184133
"NLK",5.13515582219987,5.48389579950368,5.73501592549478,6.14124030980151
"NLN",5.25415053534284,5.27497087391979,4.56454460034508,5.22444811896035
"NLRC3",4.26092727746437,5.15584191150522,5.60534254717002,3.01542681567646
"NLRC4",0.612186412644319,0.881388923330461,1.59815358431691,0.481288849189269
"NLRC5",7.97195808565587,8.66470838810598,8.8198823167488,7.19518882499238
"NLRP1",7.24237932093153,6.63013691869407,7.96767134278164,7.86893422685131
"NLRP10",-0.587948649664302,-2.49210214931233,-0.79303429391728,0.722502194885205
"NLRP11",-1.33820888159384,-0.415258958204372,-1.97310421221394,0.79470704172504
"NLRP12",-0.0968614115448922,-1.02966978837871,-2.99154679673558,0.929103567671125
"NLRP14",0.560341911985541,-0.318510420703441,1.43569861087591,-0.657816597776401
"NLRP2",1.57790918335295,3.00569434992423,4.40682933820153,2.00762081338931
"NLRP3",1.1570396626385,2.70559651830784,3.06691651092704,1.10979088737646
"NLRP4",-1.7978611339028,-1.82739910409141,-0.152718880482145,1.21878802273214
"NLRP6",-2.47641855189715,1.27159642651301,-1.64751572371202,-1.10634451259296
"NLRP7",-0.273771631706774,-2.49210214931233,-1.15791693003156,0.79470704172504
"NLRP8",-2.09760813214978,-2.12180284556078,-2.39426308150323,0.481288849189269
"NLRP9",-1.54980588106307,-1.02966978837871,-2.99154679673558,-0.171550446136794
"NLRX1",4.98839282938785,3.24610238568206,4.85872592021572,4.8790341829161
"NMB",0.560341911985541,0.512022264181021,0.686063609168726,3.98114219421765
"NMD3",4.9711245977423,5.39395947207283,5.3094304876308,6.2005850229392
"NME1",4.60595015978428,4.95759834913762,4.13759756870126,5.25676177218066
"NME2",3.48369766133794,3.33057662847399,2.74484916052392,3.85172723532717
"NME3",3.16581776941674,1.99083200601813,2.55210460612579,2.20600901932413
"NME4",3.81764103332952,2.99632113930016,3.64464527937233,4.72124605337438
"NME6",5.41604646125598,5.7537836694321,5.02224188799071,4.68370854539068
"NME7",3.15711791764695,3.02426003231111,3.3392652325905,4.52295568519823
"NME9",-1.15371371480717,-1.82739910409141,-0.502057977407917,0.481288849189269
"NMI",4.83047339778153,4.42994365948734,4.14287347855975,3.88518548971076
"NMNAT1",2.6623425550098,2.09987979894226,3.27344165250713,3.46596575967965
"NMNAT2",0.662232284549689,2.45497199497937,1.46968606848428,2.95368775641725
"NMNAT3",4.41846980996742,1.17520402502164,4.89357150786346,5.72936390137588
"NMRAL1",4.88417822391845,4.44380192927779,3.83268059001833,3.62295248273517
"NMRAL2P",4.80841890539299,-2.12180284556078,2.75866159156879,4.67416955029789
"NMRK1",4.76327195757513,4.24445092229184,4.91531563570551,3.73729667637988
"NMT1",6.64925330422146,6.62254144030781,6.85964786135408,7.44419297008425
"NMT2",2.95111045320795,4.81293321567106,4.95784474505991,4.67894693172298
"NMU",1.77273520553525,3.86643493658188,1.68751342001371,0.0803239139710942
"NMUR1",-0.475447689469323,-1.37408543620625,-0.0528373352965142,1.58735574895266
"NMUR2",-1.33820888159384,-2.99154679673557,-2.99154679673558,0.294691686302861
"NNAT",0.889322605494845,-2.49210214931233,-2.99154679673558,-1.39674251673169
"NNMT",3.36027196875222,2.23353129512337,3.14260924018619,4.69789981216773
"NNT",5.89294174700237,6.42449201329742,6.73941978993097,4.98699148704647
"NOA1",4.2810865308487,4.81026114864771,4.48368883106898,4.20961711593345
"NOB1",5.35649404365899,5.15373553295779,4.23961538326225,4.91187218927316
"NOBOX",1.38276755390923,-2.99154679673557,-2.99154679673558,0.646492325563704
"NOC2L",5.36784898315132,5.47885679392201,4.2975336823552,5.25995368432685
"NOC3L",5.03424783434869,5.18707401951059,4.7067049527095,4.51763178172596
"NOC4L",2.2850489917486,3.3818668113284,2.48721687100915,3.04533302628885
"NOCT",3.51807694326565,3.9219460873,3.02181093890345,4.77131545905569
"NOD1",5.19587967929849,4.50786969347901,4.9962440680328,4.85812426914525
"NOD2",4.64380755129144,3.63234858503114,4.41120844549346,5.64886253127032
"NOL10",5.06712689519726,5.44824746745188,4.86512440320818,5.26631640044211
"NOL11",5.19375441292776,5.47380012653346,5.26172978919133,6.01845814425736
"NOL12",4.02311234218532,3.62628472746913,3.34842815070581,3.71885763188797
"NOL3",5.16149390544124,3.24610238568206,3.49590302995396,4.64027744822663
"NOL4",-2.99154679673557,-0.0620003485921189,2.04397418224067,0.863469729114516
"NOL4L",5.34504902401943,4.66697368413423,6.60443470882731,5.22117658713812
"NOL6",5.77706388310355,6.32035740908349,5.61296629364733,5.34356944436084
"NOL7",2.93083763240783,3.61408001067975,3.14260924018619,3.40959660169945
"NOL8",6.01712598273217,6.08197907866492,5.69606724730232,5.76799046772701
"NOL8P1",-1.54980588106307,-1.37408543620625,-2.39426308150323,1.05204016374085
"NOL9",6.2629650159469,6.63693882614563,6.27145735855372,5.80997175408139
"NOLC1",6.4886362915045,6.72965151244854,6.10573374280728,6.17206519831092
"NOM1",6.54474197140021,5.98461108984085,5.86200896112223,6.12907270661673
"NOMO1",5.15931733744411,5.39038586616264,4.33489316341146,4.92801508849463
"NOMO2",3.93425150158608,3.9464892052555,3.52851694064732,2.83884743862923
"NOMO3",3.29038675006405,3.43139597191388,2.17335421138952,2.69532862077518
"NONO",7.88242680472898,8.10798151238946,8.48102317434736,8.13236187483822
"NOP10",4.37035458704092,4.69041277144414,3.66678993982826,3.15911900928036
"NOP14",4.78602202491488,4.92338750548969,4.27848477243923,4.16944383513471
"NOP16",2.81393939981637,3.59557713474007,2.55210460612579,4.00416627924512
"NOP2",1.88236467931497,2.79480584021298,2.19383288798901,1.70444346638055
"NOP53",6.05508352002291,5.65299758741644,6.25449781695521,5.06570658151959
"NOP56",6.57035999412068,6.82605305086438,6.16527842873094,5.8549936573646
"NOP58",5.94945824715151,6.24222016472205,5.32807775186216,5.86131218052779
"NOP9",6.46415850720222,6.8280357579625,6.69521475721979,6.84388542692878
"NORAD",8.72626405421932,8.21892382637287,8.92983891866751,8.9095186059124
"NOS1",2.30093255607466,-0.88407510485039,3.04453999482264,4.17621754854523
"NOS1AP",4.33607838312519,3.01500705555319,4.84584318617787,5.47298533736165
"NOS2",0.332045873902132,1.67557822700597,4.83610507565783,0.646492325563704
"NOS3",3.10378743298669,1.95257081458529,2.83886921958078,2.1792841356884
"NOSIP",4.17734942065375,4.11185497298404,4.78640344658597,3.93396148042453
"NOSTRIN",1.1570396626385,1.33245633382162,1.95078931940252,1.62745016938125
"NOTCH1",8.70123540327847,8.55964696533406,7.68668314664705,7.19185018823424
"NOTCH2",8.82602847326853,9.29634068563437,8.41414390983159,8.74897875156612
"NOTCH2NLA",-0.273771631706774,0.613600275755168,2.13150360119593,-2.99154679673557
"NOTCH2NLC",5.32188294677576,4.918433338656,4.9874729666979,4.34802993866129
"NOTCH3",8.94024738245537,8.40375883080302,7.14901612940025,7.7638062840196
"NOTCH4",6.01592356679773,4.60665375294379,6.33966870479951,4.34201831876332
"NOTUM",0.846674499527131,-1.02966978837871,-1.38204620481896,-0.171550446136794
"NOVA1",3.41237920276856,0.458418961514583,4.85551600546461,2.33267637933463
"NOVA2",3.11281387759032,1.74438123046714,2.61419908288291,2.88918803973713
"NOX4",2.99082097987887,3.08742063187139,1.82514867253211,4.04174156991395
"NOX5",2.92059338347302,1.39085245750906,3.01031070258141,5.25035668346425
"NOXA1",2.2527474189004,1.14158687551035,1.08730465929878,1.16531856643294
"NOXO1",2.16868022474719,-2.12180284556078,-0.963970582837477,-0.657816597776401
"NOXRED1",0.268843770695529,-0.630707005779911,1.13043798904874,1.32012560982557
"NPAP1",-0.709970034578899,-2.49210214931233,0.565517085641543,0.991880946612263
"NPAP1P6",1.38276755390923,-1.58301039927926,2.78589595139535,0.39100496054316
"NPAS1",1.22521598109548,-0.88407510485039,-0.79303429391728,-0.657816597776401
"NPAS2",6.98163903341857,4.63411023380013,6.19351839416984,6.98462579677266
"NPAS3",1.2581328485293,-1.02966978837871,1.13043798904874,2.15205483421321
"NPAS4",-1.15371371480717,-2.99154679673557,0.211003782033831,1.54611512054643
"NPAT",6.28409522676415,6.06526707234984,6.89525321282312,6.7595755509387
"NPB",1.12170400251131,0.960639951991889,1.92652130916797,-1.39674251673169
"NPBWR1",-2.09760813214978,0.402746918137816,-0.37597634385113,0.0803239139710942
"NPC1",7.6082209476123,7.72383577616472,6.61015988663353,6.38876197804497
"NPC1L1",-0.371088459230445,-1.58301039927926,-0.260033270117094,1.58735574895266
"NPC2",5.06712689519726,5.98105156568761,5.11374906876582,4.86652463682348
"NPDC1",5.07407596813741,2.99632113930016,4.19966970235544,4.03430439663825
"NPEPL1",4.64069043587222,4.25627902744283,5.05339365434583,4.40680729903763
"NPEPPS",8.11218367361885,7.30125555434481,7.62439786890928,7.68822154570736
"NPEPPSP1",2.21970602610824,1.5009987853129,2.19383288798901,1.62745016938125
"NPFFR1",1.1570396626385,-0.142540522383054,3.27344165250713,1.05204016374085
"NPHP1",3.65414032078132,1.74438123046714,2.99871805665401,4.05650187820819
"NPHP3",4.23222253777871,4.83413343489043,4.60333429289807,4.55449301026954
"NPHP3-AS1",-0.371088459230445,-2.49210214931233,-2.39426308150323,1.32012560982557
"NPHP4",4.62184497216194,5.61216033320585,4.35321626507137,5.65614907235852
"NPHS1",-1.33820888159384,-0.751836081612446,2.31095180135007,0.294691686302861
"NPIPA1",5.27842084562533,3.65635231158008,3.02181093890345,3.10334752087082
"NPIPA5",-0.843273399849487,0.563705079953651,0.627049036753395,-0.476898688802815
"NPIPB11",3.77846998185979,3.20600654218731,4.64483186563632,3.3746866943857
"NPIPB12",4.57362532651025,4.13339344605043,4.29279498257463,3.47698003418988
"NPIPB13",3.77846998185979,3.35278178196692,3.17387149966504,1.84710164867135
"NPIPB14P",-0.843273399849487,0.34484002173601,0.686063609168726,-2.99154679673557
"NPIPB15",2.2850489917486,3.02426003231111,3.8902809003374,-1.76071446072707
"NPIPB2",-0.475447689469323,-0.518964912434474,-2.39426308150323,0.646492325563704
"NPIPB3",5.29437714840257,4.89087708111163,4.82957629158198,3.61300177612283
"NPIPB4",4.37035458704092,4.31022973816823,5.23727466581199,3.59289206621172
"NPIPB5",7.17071270413678,6.56426375841227,6.5977264922619,5.79904194145867
"NPIPB6",-2.09760813214978,-0.518964912434474,-0.0528373352965142,-0.657816597776401
"NPIPP1",4.77469183441931,3.67409659657159,3.79296173808101,3.38641744092842
"NPL",5.48371326145029,6.0022781555746,4.072734232016,5.9509386629434
"NPLOC4",7.72614096723092,7.54051199464882,7.76318881400263,7.31434980644607
"NPM1",7.4806696701828,8.16163915578806,8.26031998908027,7.71579745125465
"NPM2",-0.709970034578899,-0.751836081612446,1.25260136887521,-0.476898688802815
"NPM3",1.8395072974507,2.4954552981726,1.59815358431691,2.47131548645937
"NPNT",6.68902623885802,6.12023699226165,5.55675908330297,8.08994590582225
"NPPC",-0.0968614115448922,-2.99154679673557,1.87672519094231,-0.0401235156135465
"NPR1",2.02306940668493,0.753698964278036,0.565517085641543,1.88066610922436
"NPR2",2.13363200505326,1.57841877441298,2.75866159156879,3.74642856924973
"NPR3",3.51126631504251,4.3695141188028,5.80989397687763,5.04365135843361
"NPRL2",3.15711791764695,4.21646894593435,3.54455151983936,2.49317997097971
"NPRL3",5.90598219980397,5.29804164713669,5.33039180390461,4.53881052179023
"NPSR1-AS1",0.710600153341379,-0.88407510485039,-1.15791693003156,2.69532862077518
"NPTN",6.68676120992701,5.84407272051984,5.62432690381564,5.62924989393856
"NPTN-IT1",5.27842084562533,5.05335906599878,5.27380363532253,4.07111270091908
"NPTX1",-0.182606520904112,-1.82739910409141,0.501243382081476,1.27034640103147
"NPTX2",-0.0968614115448922,0.960639951991889,-0.640222680576001,1.81273766939865
"NPTXR",1.72643933274692,2.93876583751146,2.06635940819634,4.80229621264197
"NPW",0.802727150262781,-1.58301039927926,-2.99154679673558,-0.657816597776401
"NPY1R",-1.54980588106307,-1.02966978837871,0.363410062131923,0.722502194885205
"NPY2R",-1.54980588106307,-2.99154679673557,-1.38204620481896,0.646492325563704
"NPY5R",-1.54980588106307,-2.49210214931233,-2.99154679673558,0.863469729114516
"NPY6R",-0.182606520904112,-1.58301039927926,-2.99154679673558,0.481288849189269
"NQO1",5.59579691988789,3.68580602146542,2.41927268785323,6.30779864119023
"NQO2",3.69678519651463,3.11366531399726,3.29255682681334,3.25181398524736
"NR1D1",4.23222253777871,6.36473965175603,5.85076858236509,5.93305340905588
"NR1D2",6.3778705758988,7.28979195223676,6.8173787744483,6.10086954750973
"NR1H2",4.27707715255972,5.03287615501042,5.11643340389668,5.36744160071502
"NR1H3",4.81396421649549,4.87306320950961,3.81295784724799,3.19957681806404
"NR1I2",0.268843770695529,-1.19162410141983,0.627049036753395,1.62745016938125
"NR1I3",-0.0159278429998707,-1.58301039927926,-2.99154679673558,-1.39674251673169
"NR2C1",4.59954287486084,4.61586409483414,5.58610504138286,5.39963388203796
"NR2C2",7.14893847617974,7.76925764314999,7.64731720548084,6.83213863773238
"NR2C2AP",3.54500242454841,4.11618846882627,2.83886921958078,2.69532862077518
"NR2E1",-2.99154679673557,-2.99154679673557,0.12830440057686,2.33267637933463
"NR2E3",-1.54980588106307,-1.82739910409141,-0.963970582837477,0.863469729114516
"NR2F1",3.0947041572775,1.81005179803412,3.35753323992226,2.15205483421321
"NR2F1-AS1",4.56378493700448,3.72037464464005,6.15747970567368,4.6055699517857
"NR2F2",5.21905328250752,4.52100258294529,5.88580457416496,5.41689517148105
"NR2F2-AS1",2.15126254310087,1.30234727730813,2.86464386214498,2.78668657386262
"NR2F6",5.07407596813741,4.91594986093293,3.7590063886024,4.16263816782981
"NR3C1",6.68978045894773,6.85486315811238,7.39380598593368,7.48976678458622
"NR3C2",3.54500242454841,3.04258982989407,5.58997311896398,2.82166917709829
"NR4A1",5.54668363187769,7.09113429300826,6.56861836863769,7.92530698664807
"NR4A2",6.58907721174927,5.66191766439579,3.44555666580449,3.94986044275666
"NR4A3",2.9611410268072,5.2196594730756,5.15611036122254,3.1315027490248
"NR5A1",1.65408487224862,0.458418961514583,-2.39426308150323,-2.24866808203768
"NR5A2",2.06087291995308,2.02810464683313,2.27295886742791,1.54611512054643
"NR6A1",5.44134707567759,5.50553037185402,4.84260444737318,3.90162806510518
"NRAD1",-1.54980588106307,-2.49210214931233,-1.38204620481896,2.09600420305545
"NRAP",4.74015738552202,-2.99154679673557,1.04284189092077,4.51763178172596
"NRARP",5.84364047702793,4.45410896498114,5.76440854225347,6.48737542192256
"NRAS",6.810507114675,6.37019264767568,6.08532656667423,7.13126631843111
"NRAV",4.95113301904265,4.27190048084929,3.48763303622831,4.22276340505597
"NRBF2",3.99897274712147,3.49267554636691,3.95769455267087,4.08557703555645
"NRBP1",6.48429560734764,6.52650559775116,6.03938805851356,6.37115870032124
"NRBP2",6.74525194498584,7.16619617946955,5.8280216339041,6.61625165238424
"NRCAM",3.75559956159845,4.76129781560116,6.67896344265437,2.8042839055591
"NRDC",7.41468255943015,7.64542732095868,7.11250621741557,7.446296040031
"NRDE2",6.30885326486591,5.94618233784595,6.1691620380452,5.57901911698109
"NREP",6.26701375031559,5.7908511966383,5.31645148668215,8.1659296008925
"NRF1",4.73432041020367,4.40182125029143,4.64483186563632,4.36591594374657
"NRG1",6.79236266785314,3.79795240229033,4.96083509860683,5.63663591300998
"NRG2",-0.99015951693748,-2.49210214931233,1.04284189092077,-0.476898688802815
"NRG3",-2.47641855189715,-2.49210214931233,1.40089110848067,0.0803239139710942
"NRG4",1.52479492408722,-1.58301039927926,-1.64751572371202,2.06714053926761
"NRGN",2.23632131194867,0.881388923330461,1.46968606848428,1.05204016374085
"NRIP1",7.36596692034845,6.48354583005183,6.30831589018369,8.11263456121259
"NRIP2",-0.475447689469323,-0.518964912434474,1.13043798904874,0.646492325563704
"NRIP3",3.86114316213037,5.44480599368924,3.08895125655328,3.31455806089701
"NRK",-2.99154679673557,0.998690531651053,0.211003782033831,2.53593927711849
"NRL",1.67860843744054,2.34111035293093,2.38406171372734,1.05204016374085
"NRM",3.74402694069004,4.17137047064142,4.33949580195514,4.99850287953685
"NRN1",2.34756021760886,1.52726978808101,1.77165970601443,0.0803239139710942
"NRP1",6.53805635585679,5.63951320129208,5.53485287293094,7.82812028521694
"NRP2",7.15386640940381,6.91579315283851,5.79990931051432,6.31395424946818
"NRROS",2.04209498234272,2.34111035293093,2.83886921958078,1.21878802273214
"NRSN1",-1.15371371480717,-2.49210214931233,-1.15791693003156,0.39100496054316
"NRSN2",3.77278627642307,3.49932645432593,4.60333429289807,4.32991940286982
"NRSN2-AS1",2.71070678828768,2.38486824946053,3.76586169355645,3.11749381754101
"NRTN",0.560341911985541,-0.227844185128804,-0.963970582837477,2.09600420305545
"NRXN1",2.40747497871042,0.284511312785102,2.2339382771657,2.98488752047864
"NRXN2",1.01018709467579,-0.0620003485921189,2.62931391600505,3.18621654928165
"NRXN3",3.49063937059804,2.02810464683313,4.37130956776767,2.83884743862923
"NSA2",5.11283405076186,4.85761712756285,5.56660754381328,4.84543128807306
"NSD1",8.06819679648049,8.45191183304184,8.54593497691849,8.59825246789717
"NSD2",8.08807120332921,8.7758777909854,7.89488199744826,7.38256318095654
"NSD3",8.69917677084863,8.64946605699151,8.45342201109049,7.54968010752185
"NSDHL",2.07940958331678,3.88178739839732,3.04453999482264,2.95368775641725
"NSF",5.0717633275879,4.66992448026703,5.19726321414836,5.95488323165732
"NSFL1C",6.08291033835148,6.67562293678734,5.9653837420294,6.06116735963936
"NSG1",3.94439956365028,2.09987979894226,1.71611098531516,3.28978691407779
"NSG2",-1.7978611339028,-2.12180284556078,-0.37597634385113,0.646492325563704
"NSL1",5.77990012113357,5.53334088499033,6.8066151230555,6.09194178225245
"NSMAF",5.58610710822645,5.52684530084632,5.20485037585437,5.26313855006649
"NSMCE1",3.95447674154113,3.62019527501294,3.37557281954638,2.83884743862923
"NSMCE1-DT",2.6623425550098,1.65189488406731,2.11011405152919,0.863469729114516
"NSMCE2",4.26902481309206,4.70487114816657,4.08922550681022,3.85172723532717
"NSMCE3",3.35267203322095,3.2381718702251,3.59161292707673,2.55685288773763
"NSMCE4A",4.96366018194952,5.01442173099699,5.59575585916859,4.68370854539068
"NSMF",5.65724237424915,5.46872567309252,4.46274644334157,5.05472111576234
"NSRP1",4.51355028587503,4.19204470143195,4.53274398574014,4.94000481928867
"NSRP1P1",-0.182606520904112,0.998690531651053,-0.502057977407917,1.05204016374085
"NSUN2",6.08520519324277,6.12776831991493,6.08395576959711,7.3927770725604
"NSUN3",4.91546698162171,5.05561709709616,5.57248451049485,4.18295960671879
"NSUN4",6.13700377991035,6.03239772334788,5.99777379214486,5.58920615924457
"NSUN5",3.92403155106318,3.51909716717731,3.39338961361831,3.33891105546832
"NSUN5P1",5.61815655277339,4.55651350069256,4.91531563570551,4.33598154396622
"NSUN5P2",3.69076970612127,3.58935639693427,3.88399326294554,2.38038514537369
