"","HPV+1","HPV+10","HPV+11","HPV+12","HPV+13","HPV+14","HPV+15","HPV+16","HPV+17","HPV+18","HPV+2","HPV+3","HPV+4","HPV+5","HPV+6","HPV+7","HPV+8","HPV+9"
"HOXD11",1.42760681116717,3.63165698000557,-0.132995165310532,-2.53061829589934,2.60853032669123,-3.24159042694711,3.50353657810743,-1.29306039979344,-1.76207412189289,-0.425119334011106,2.03118240397852,-1.97993270423486,1.45507559478248,3.41130154438229,-4.04322659709208,0.62643934258361,2.76357038975039,-1.66024030427126
"HOXD13",2.2333530323369,4.272969330322,0.330867174041674,-4.04322659709209,3.73000324093303,3.31525201194912,-3.46216018210183,-1.67424063112479,-3.40954153290115,-1.14694016966161,-1.34408865468263,-4.04322659709209,0.628117201064547,2.08707172381605,-4.04322659709208,-3.40565273895157,2.0379874877055,4.97682341504277
"HOXD4",0.21497980094755,-1.16457545349913,-0.820862820361489,-1.0523255663147,-1.4853083356975,-2.19492157010099,-0.96609994939005,-0.668464873004289,-3.40954153290115,-2.27053721469182,-0.698838939376575,-0.32210789676147,-0.472715598454728,0.294477555131706,0.0747697271619947,0.49459317116453,0.467423019996486,-1.78183477965661
"HOXD8",1.73722064381905,1.61687057175605,1.98958506760187,2.15206026646485,2.74820595378986,2.4981260525652,0.231059002481774,3.74979981114427,0.976333433564884,0.770453278198424,0.899752861332396,0.992130896763818,1.71278068675169,2.14455447312687,0.379983938173902,0.349474627179355,3.55067126277628,2.64959848096166
"HOXD9",1.21062596323635,3.45023127077508,1.19866261570176,2.00830237694998,3.02635464145462,0.587787960515819,3.42489962608534,1.5059364528299,0.900799757610202,1.03412176977926,3.68202789577163,0.205958398428945,2.99640259253841,4.96706731397126,1.91940562626753,1.08186059017455,4.88679054762089,1.14326161605179
"HP07349",-0.680182261450459,-0.0207618222354524,0.0634323832738934,-0.619704262464702,-0.946447171020161,0.651267758578841,-0.29918764161557,-1.67424063112479,0.900799757610202,-0.489645890029319,0.00698975996040637,-1.16375828605407,-0.472715598454728,0.652471562919949,1.06149036231599,-0.201549466075035,0.548690817140284,-0.364565396067966
"HP1BP3",8.22568943743423,8.12593393477472,8.13570642243284,8.37127288155988,8.86684426799478,8.51159008131518,8.34286392734865,7.49385648686652,8.51094373552131,8.74156079301437,8.53189655056357,8.49754443572938,8.57730232483195,8.24560185146302,8.27680372580165,8.21587319422039,8.33782591572547,8.53904521726034
"HPCA",-1.28825514366365,0.534301223316379,-1.39636330684102,0.10076168029276,-1.10470799485278,-2.52837611290869,-0.883714630570197,-4.04322659709209,-2.97074621940763,-0.165896089914573,-0.908453409533402,0.245609368053917,-0.74452112982376,-1.46237254564042,-1.69530404841538,-1.00334425016772,-0.283146862756215,-0.364565396067966
"HPCAL1",4.9326095168456,4.90548709422319,5.08882390430235,5.25107995131962,4.36465653065274,4.85892801235029,3.87287972665749,4.43093339866227,4.96525641608316,3.87334643499509,4.29972040742064,3.59855167712809,4.36468830129127,5.02561006403882,4.84399308112336,5.18171341141308,4.33991641858743,4.6361369491267
"HPCAL4",-1.86094642893089,0.991214024669044,1.16482677347714,0.278402532856572,-1.28249352347164,-1.69643344647279,-3.04907467841142,-1.08542505691602,-2.36241081018485,-1.31216485360309,-0.985686779239478,-0.442971090172481,-1.90568251618953,-1.15440850144814,0.333391245307045,-0.909013765915178,-3.31164665611226,-4.04322659709209
"HPDL",-0.208299293944835,3.57679046431925,1.78206335530692,0.138082851963195,1.78957206692598,6.11692684499042,3.65591604108513,1.37151077351991,3.74144845775201,3.42353790931755,3.59518612235561,2.38829187512705,2.49287822309162,4.54431169302659,4.53985523362342,1.49804916914932,4.43382574941835,2.89253035053514
"HPGD",3.69366367479503,3.64949172494264,4.34377617144267,5.02942517067498,5.8120681403145,7.83949358692498,4.61750762216213,4.52497724424551,7.50122855759116,6.3234896914074,3.79023923347795,2.4232919532513,4.02054433241014,5.22863891051157,4.03164373097205,4.43065553386599,5.98813367013203,4.32063809513464
"HPGDS",0.808137083328296,-2.2187240138089,1.75957000177694,1.2924014464926,1.29851036654652,-0.579664643116904,-0.661508841035606,0.896055300641578,-1.76207412189289,-0.822140069256946,-0.303183107745976,1.3238763314889,1.61903035164623,-1.02201651286317,-0.17174221267985,0.00639557239855481,0.336234634090742,0.0813495367508102
"HPRT1",4.98610589244671,6.33440352119108,5.90807719957792,4.77188174919224,5.40445258247356,5.92693556237723,6.65973526787001,5.62261646524585,6.33775335222961,5.59369007960919,5.22221901040793,5.63851033373781,5.8927569745882,5.46979912903843,5.08453235424289,4.87537624965314,5.28536695440855,5.36842323136833
"HPS1",5.45970362212689,5.3921995735558,5.99669452209554,5.6527057152024,5.84559285076493,5.4699116788327,5.58982573095736,5.21124916372724,5.1681364813941,4.76194156483194,6.00349607138077,6.0739081982625,6.24550739147219,5.6884911763318,5.96691907332031,5.98784314282936,5.95311315938407,5.41586227666086
"HPS3",4.34273405992393,6.38051784251594,4.9127226101925,4.97889478655358,4.88643216554552,5.55466678852364,4.46078542818812,5.45510797333299,5.21176517230197,5.28926180311045,5.26452410306542,5.72345842337731,5.10168793861779,5.03323930391039,4.27911035983149,4.73634762893635,3.52579780392437,4.08878963855833
"HPS4",5.18328398216276,4.89431163861338,5.2315179800599,4.96727734965908,5.27484674321476,5.49967861108467,4.97987483651492,4.69117641212614,4.76327022327859,4.74451459293786,5.39973431094498,5.59408384269812,5.75630174032173,5.99624065529643,5.4533539244224,5.42749575853112,5.11405457470693,4.80797762919945
"HPS5",5.42228124252592,5.0400234029896,5.52616396476903,5.26274322572026,5.45674782804199,4.68151795216804,5.49677737942759,5.02787313674995,4.62537801813893,5.58930383506709,5.01728383223853,4.38016161121251,5.08950544856331,4.70578632370739,4.35104026812587,5.09331236366868,5.22019309165033,6.22419028560031
"HPS6",3.82782895414656,4.83320158887369,4.49950177603564,4.5733220881441,4.16016469568155,4.4791918097269,4.88318675533079,3.82245835189197,4.09773974034959,4.20176245125983,4.63896424955459,4.78520694825912,4.59141902480705,5.07449386054731,4.79755038931492,4.88033795076869,4.70596148475879,3.72583035480702
"HPSE",3.72912262421503,4.89056716633304,4.7120975330318,3.85570640108373,2.35090601549448,4.80876967974081,4.25797339823162,4.41393332955209,4.65249666525553,4.83539103355576,4.74436434072377,3.33006148114321,4.12995314006453,3.18343879540266,4.18384137535188,3.09102926954504,4.0395968638204,3.29713145826497
"HR",5.76744347889414,6.83284994321304,4.99566037119651,5.46260945673193,7.19063294612459,6.61638018604597,6.36080382105841,7.22965471643044,7.55303163790702,6.53541825075033,7.9191848935084,7.24845790578837,6.11851201718142,7.13636515738226,8.01166964443855,6.40368507655564,8.12494423162609,6.84274914326076
"HRAS",5.929271797152,5.96938477289041,5.41811310568999,5.29923851989783,5.34923650370989,5.44325866661797,6.23910912423966,6.10541950591183,4.97603073638852,5.35101976932721,6.06702394147115,6.14508768957812,6.1064713598982,5.9180432208658,6.45983022259663,5.61280599165167,6.73471328887905,4.88865536905419
"HRASLS",-1.11058547516231,3.76851854325798,-1.12125695800803,0.278402532856572,0.254365698111785,0.808041792946264,2.32023464196146,1.82168908970482,1.71022299681534,1.48395407107488,2.15329149059197,2.89784194999369,1.0578020068716,0.872570493872831,2.75708411715194,0.423857787698709,2.15939126636019,-2.86381363144731
"HRH1",3.36968546408623,4.0426807226638,3.15262094609164,1.79120502570303,4.04943790297825,0.844710873958091,3.74600610698433,4.48890400147879,2.17308384005179,2.31136634941686,3.09266388278118,2.72627286614289,4.25365018017407,1.38300617357919,2.15197688638041,2.98446499453852,2.36409177529162,2.64370683942573
"HRH2",-0.680182261450459,-1.43827820274088,-0.265121557464578,0.0624493476618601,-0.555024811515343,-2.96283139727643,-2.72831904985926,-1.67424063112479,-2.36241081018485,-1.31216485360309,-0.835145406924239,-0.720103868206846,1.80080881873756,-3.26767178057907,-1.69530404841538,3.32252432331033,-4.04322659709209,-1.44405544723437
"HRK",-2.35989415758574,0.455388978600415,-3.51857438765973,-4.04322659709209,-3.12573251251492,-0.355132482757317,1.48446529578043,-2.41894338212017,0.300416035914848,-2.05991634755691,-2.13746413923569,-4.04322659709209,-4.04322659709209,0.69156630307217,-4.04322659709208,-4.04322659709209,-0.0261509764538407,-2.06089652100808
"HRSP12",4.0427015006838,4.98138136419296,4.4944025873532,3.43614216032331,5.101055586227,4.5251006559479,5.19418622952836,4.66985331758054,4.89075267535913,3.68886146364941,3.6913620519109,4.07917231321126,3.85769247679793,3.94378796236204,4.28524340734734,3.63195518282584,5.11071312219616,3.65437707439883
"HS1BP3",4.17072359416692,4.20223101128803,4.0583716108853,3.96358977587858,3.97472637070344,3.30870458601131,3.32450248028865,4.1184387791768,3.35004769032977,3.45387853376006,3.53424445604997,4.86852024235029,5.47654068860108,3.94783020558716,3.50471858337434,4.3613706359908,4.52199403997179,4.79474631568606
"HS2ST1",5.65517580906918,5.63756576613165,5.7784314338853,5.83634108780274,6.07922093837376,5.94762776845923,5.72149988859126,5.81457694323607,6.24598839562554,6.50080559263601,5.51373729156431,4.91690661206016,5.57594533313079,4.99272801580393,5.18307517633285,5.36160779633053,5.44910159777932,6.69923433362758
"HS3ST1",3.16913382383388,5.73056530480229,3.85060178402785,3.69282085624649,2.26451486017389,3.90489783500594,6.16665041500567,5.64646441391809,4.25766632013945,4.65687223759046,5.11878235451177,3.84109769228473,3.7379230312946,3.54539194876557,5.09154879851399,3.55956389086348,4.40137474150979,4.14825807530048
"HS3ST2",0.851686404673306,-4.04322659709208,-0.630592974325367,-1.54928840079752,-1.72137288688679,-2.35203616344195,-3.04907467841142,0.438951680152882,0.339082859089624,-0.702589810181385,0.921068359344319,-3.42979012851123,-3.29474411972306,-0.900759121471254,-0.741107827299281,-1.75339941139767,1.32441870132039,-4.04322659709209
"HS3ST3A1",0.740244434468071,1.50376897257798,2.92899082657438,1.54946911422419,-0.613323110401892,0.133955101188246,1.82789592617364,2.37221143885012,4.4399255788531,3.68155410797008,1.13684363938769,2.19929526092437,0.0134062626608646,2.22669977633904,2.56880321719256,1.25484669635022,4.08116457538137,-0.682084649301361
"HS3ST3B1",-0.253726931052243,-0.934610799283349,0.0262283320923394,0.209947995353717,-0.342872707770717,-2.96283139727643,-1.73066684496848,-0.991834741090929,0.26068426426121,1.27649957129701,-0.515852147993868,-0.442971090172481,-0.74452112982376,-2.39451048824103,0.0747697271619947,0.423857787698709,-0.782307486079432,-1.78183477965661
"HS3ST4",3.21570909801841,1.42312082582615,3.7139706291421,3.52687145350803,3.08710864398974,2.3781778255499,1.01149386036255,2.44095676973897,-0.0530776541034766,2.26322772911767,2.19763535121669,5.6825126817472,4.09903489403419,2.19983436969077,3.49416737811057,6.34028033469095,2.72037634890941,3.49988836944973
"HS3ST6",-1.49091913345596,2.67398091245215,-0.0511879365256593,1.35713736179306,-2.82088730728005,2.86683243822046,-2.05200763278837,2.56164004871246,4.61359785578126,0.579231903762547,-2.32547934528196,0.792432305173376,-3.29474411972306,2.79198847874536,0.511361355316534,-3.40565273895157,3.52579780392437,-3.16098996466389
"HS6ST1",7.18918905532017,7.06817539021756,6.75115720532564,7.33194862550978,5.86307009119078,5.95445974010895,6.36712678126768,6.79914395303125,5.78984684481671,6.1390674052616,6.55216318830237,7.50533505470421,6.3151693587811,6.80481983042671,6.54727445715216,7.06765951937151,6.82362738919668,7.84670183348051
"HS6ST2",-1.28825514366365,5.38423307061454,1.4155983170154,-0.33767410232161,3.49842289260009,6.41317268099061,5.37865589677141,4.66626862581001,6.60695896120893,5.88207050324522,4.93060820634579,5.76668492219103,-3.29474411972306,6.13211050534914,3.69178992892172,1.54879426702791,5.22946579573223,4.13781691042082
"HSBP1",5.93371132926995,7.62783715735479,6.92103153232129,6.69981556006918,6.7694817238889,7.59203685392987,7.6953451215459,7.72119091597839,8.10806224052551,7.01469948489124,6.44219657348371,5.79284913666794,6.09084137176855,6.79643823303654,7.14757922134806,5.88132866129546,6.63589508284738,6.90102077292734
"HSBP1L1",3.82510050736598,4.59168751291819,3.61093780628383,2.68072595148584,2.33557844577518,5.34269204437076,3.4725942242949,4.00097519846281,4.63900106013509,3.39701393572259,3.95946127648611,4.62155089969821,3.46905248743969,3.73976677001497,4.50349157571602,1.59781494847133,5.36885671629708,2.46145841371617
"HSCB",3.25678378783956,4.37297019411246,3.9383337645816,3.51981942654187,3.84542406269371,3.97273289061581,4.02990516850651,3.39005328949764,3.82895095692043,3.30252432655472,3.57851447968081,3.15371717419978,3.8202685973942,3.58226393940424,3.87373760000317,3.48768892916941,2.18503663837815,3.38451220179352
"HSD11B1",2.52321773657828,-2.85994695097828,0.902750823559266,0.406276020604909,0.437811274669421,-1.10067614054416,-1.35269756360485,-0.668464873004289,-0.746862044480364,2.12460954485066,1.63942893243364,-4.04322659709209,0.0711898830805687,-2.39451048824103,0.0747697271619947,-1.59811277546037,1.15309133598574,-0.144698375297644
"HSD11B1L",1.14212590059301,2.98616315869283,1.05828028181038,2.1429094683251,3.32300319924387,3.54430556793339,3.98949213136605,1.29928910540905,4.28019663895374,2.65143235798401,3.04491727730308,3.85077186670483,3.12474538898674,3.83013277112594,3.89795348993764,3.8465941518355,4.45506120332328,2.53332329020194
"HSD11B2",2.00168488499879,3.09429412328133,1.5395937443973,0.466199252314856,1.26653802818669,2.94067890784375,2.55988335575511,2.92777256277774,2.69678903589632,2.43818924306194,3.36180323289358,2.33414627189329,1.93135436622345,4.35942767144265,3.85736486853656,1.67598698861179,3.80338211617897,0.214497612020703
"HSD17B1",2.910619913827,3.93772992007074,3.26468127998774,2.73044504121416,2.64006588013068,3.47289752110435,2.96751176902712,3.37695447738926,3.48978126715959,2.98400039105391,3.27754818100931,3.44522400432279,4.3177166965459,4.54431169302659,4.6437504169008,3.00883547443411,3.92631857643232,3.63371923074681
"HSD17B10",6.18793147205774,6.50940566933158,6.25518583205402,5.63159856973543,5.85502997316818,6.23385584621805,5.96881909556104,6.24051923173341,6.32637138231065,5.6424906117921,6.23494335192722,6.98998368747933,6.76865007046216,6.31143832085472,6.6339315093991,5.74562239566844,5.95497769197573,5.33682098110298
"HSD17B11",4.06368616240094,4.41528304217747,4.94672090572794,5.44596448057457,5.16423726547165,3.59091967855045,4.77796925837095,3.55032560026356,4.04900636788573,5.441942372945,3.7461332413457,3.06230437550664,4.13673479745155,4.57338303040553,3.56140993024518,4.06569938867196,5.00309189536617,4.16480833787281
"HSD17B12",5.4849877775178,6.28676639218348,6.34526852653589,5.68616270519083,5.55679994011873,6.38660644588124,6.60371850992761,7.14590471419816,6.49477110004517,6.12398411228888,5.37870317763461,5.15024618468358,5.48719313589287,5.04082841107785,5.77651611556885,5.18572722012334,5.75973680727917,7.08128893604807
"HSD17B14",2.62711867494743,-0.934610799283349,2.82991584775601,1.07869599717604,0.650945156337519,1.03125233709345,-0.29918764161557,0.967702856483279,1.52139332866246,3.48988298570525,1.66492247776186,3.72666818739333,3.26752921505237,1.49773950637417,2.13848945538407,2.00156440610129,2.56301797469223,-0.317829546749735
"HSD17B2",0.146691112894524,-0.266149541077902,-0.360446356755671,0.138082851963195,-1.28249352347164,-1.41060057047421,3.33744090498346,1.72851128659744,-1.46701726386295,-0.59219255671914,-1.34408865468263,-2.6704431892332,-1.69835594622706,-2.09934539369397,-2.80221903945545,-2.62793721656748,-1.93812431307019,0.14945907921815
"HSD17B3",-0.680182261450459,1.6876279344251,-0.516396349533424,-0.750009512602073,-2.16882510145571,0.91536611626073,-2.72831904985926,-2.68586198256382,-2.97074621940763,-2.51725115804126,-2.79618964539481,1.41363945855954,0.0711898830805687,-1.46237254564042,-0.554291839724529,0.423857787698709,-1.39162328621805,-3.53569544493044
"HSD17B4",6.96464044380345,7.6097309977544,6.9613191114377,6.73715867370845,6.80816926334721,6.61969011442664,7.43816241307662,7.3456941800188,6.95422998814409,7.05925481750298,6.94935325227795,5.4284586567999,6.56814580255181,6.93880369161505,6.37179395352799,7.2918219736632,6.30339720003522,6.62305269991957
"HSD17B6",0.851686404673306,1.88119268876759,1.03973163211093,0.278402532856572,1.62280760627423,3.33149174454743,2.58179632210357,1.65806723739839,2.7764309185361,2.22352582046593,2.4676629451374,2.70509657012459,0.808822908196905,1.75928499127945,1.80454167048365,2.17310837036619,0.733838547470684,0.719130243517358
"HSD17B7",3.052673963518,3.88601139486275,3.20766322462978,3.10024854032297,3.21406887189007,4.51233576366745,3.17875130340928,4.23675453042474,4.49232842095991,4.27034311003838,4.31590371913703,2.86639397755695,3.52698491387758,4.06038421308845,3.768220144544,2.75158862811732,3.71812038528842,3.01624999809324
"HSD17B7P2",1.30763876173832,1.33769602701461,1.67796106746599,1.32513247352694,1.7554238835873,1.25207242003604,2.49976747260902,1.5532833595281,1.09404840108669,0.430238191954699,2.09821455219889,1.94609611847033,0.739232546201692,1.86566806510466,2.24301518107069,1.17094482532066,-0.431138272471763,0.115806201568343
"HSD17B8",2.72988342361905,4.92392260707274,3.02641508754439,3.36709287120954,2.85419056069553,5.15743233880598,3.70333100604909,3.88855902076876,4.53041806288747,3.37453192249688,3.84980645218801,2.45746299518018,2.74446682784176,4.57076425588535,4.58530085541027,2.72241273577062,4.31979939631014,3.37031134846493
"HSD3B7",4.11596667737819,4.51106556131006,5.03832993388962,3.41729093821764,2.43241489719116,5.0979194944395,3.61753646369552,4.08123470738208,5.01386661730991,4.33813666186054,4.65017674414683,4.42833714485516,4.52576989486801,4.94701298178055,4.36847603203516,4.09160127809162,6.60119364714313,1.78085957275352
"HSDL1",4.02616642305882,5.08331214707407,4.63232708223712,4.87771975534115,4.75001298622855,5.23975827669516,4.77321581356828,4.46640682557115,5.13418317828584,5.13730703615029,4.75181872682787,4.1063482901573,4.58894853133586,5.28883416568803,4.45534973128788,4.18545930821287,4.3512871568362,4.95438918139055
"HSDL2",5.07261573954832,6.60046983259454,5.2817114187853,4.8832253996761,5.47958896140932,6.54122267606025,5.93019542245149,5.68948175325297,6.46721639790972,6.29683665180476,4.94498711798559,4.89836842073217,5.71271485372253,4.97896745457884,4.92478464870284,4.72167850446096,5.79347291920441,5.1797752265312
"HSF1",6.70007185002606,6.54795091493389,5.95955636778755,6.04291889319532,6.38724919484117,6.65625160111532,6.09099597018195,6.32194578863468,6.90433783301362,5.90578187018325,6.89079970607759,6.85108918274153,6.49745763283606,7.36969617836529,7.33883148406194,6.355801040021,7.27810856446892,5.98827617563817
"HSF2",4.06599906110535,4.67676436533101,4.46863274324,4.22004383405321,5.28685051414611,3.8940044463877,4.70496876683372,4.10790658198577,5.07670959148008,4.62103228274657,3.95688358077269,4.62719093501073,3.88614326801717,4.24910139320483,3.96825387494876,4.5925912055269,3.64146255832815,5.44155850041011
"HSF2BP",3.26082766353632,-0.934610799283349,1.02094139399651,0.551660965133182,2.38108110655143,1.35733744992305,0.87617655024164,0.871359645615483,0.0898181300572548,1.19673036482008,1.47621434804248,2.55537278983566,1.49784391430537,0.133443879499073,0.812490439728695,1.83436844726455,1.90542095401829,1.68084207586649
"HSF4",3.94806633273401,3.7927950827851,2.62742894036108,2.87561531712772,1.1131875141743,3.40392642594377,4.20247973679181,3.33241237386594,3.13616001846842,2.72436213111322,4.127042441322,4.53619239013375,4.66363256140616,5.71955906741626,5.00872289774133,3.61220813176573,6.05745974852062,2.74624168233823
"HSH2D",3.85483331965754,1.72174641333058,5.51781153187909,5.87484962449494,3.60133835058404,3.43732423244943,2.47656211135037,3.26764866583499,2.24611392335934,3.76343376513161,4.66446593535462,4.13566223191233,4.48117156233678,2.85361206191009,5.48433832605572,4.89675478547307,3.43786888972325,-1.54810230216208
"HSP90AA1",9.23064233118302,10.5553012366982,9.7852675744023,9.16574120386168,9.28779953557212,10.48717428172,10.3273740451113,9.90495500108537,10.509108923277,10.7698151777805,9.93020958270554,8.67717471056272,9.5081784741363,10.2677396703631,9.82362987609871,9.22249837510667,9.10854627974922,10.1553790330694
"HSP90AB1",10.0106624303303,10.0508220585633,9.7122036152423,9.39428056675295,9.6055996984832,8.88499379100654,9.57736802740284,10.1354728865938,9.47641300552628,9.76303901977462,9.60146079490281,9.87497896932158,9.22225340218868,9.9307313402497,9.7675768490097,9.91047354011457,9.64114495334285,10.3339789243394
"HSP90AB2P",3.20315513742189,4.44111192894263,3.1176744676794,4.29630967554778,4.10699219253734,3.3571009763288,3.762089245308,3.82888576039486,2.68932602484219,4.07364311336589,3.65683747037694,4.16180407105952,3.65532195606117,3.99156305485196,3.75059742904776,3.75951143401123,3.69152732764455,3.52894523409368
"HSP90B1",9.82320354071074,10.0043681162681,9.86051748453853,9.9204385087671,9.33288120287716,9.00331055520052,9.4590287177791,9.8022378910684,9.10580287267395,9.67485376031077,9.45371022118193,9.91587485584786,9.86079055531217,9.23112128184413,9.264296722473,10.2287204546182,8.45346094817029,9.83151159576485
"HSPA12A",1.56476924519859,-0.406506963637552,0.796277769240835,1.25891056443233,0.117677496007409,0.0734451077772293,1.01149386036255,2.14382236128522,-1.33941053408604,-0.489645890029319,-0.765382984596931,-0.969648519661746,1.63827413104041,-0.588277503923108,0.592737905602151,-0.0938336263211523,1.04520446560401,2.34283602072147
"HSPA12B",3.30457788495765,1.72174641333058,2.22122549305608,2.84208334186084,0.521468969154579,1.23835737893625,-1.2459115187655,2.24341274369317,0.177779294539966,-0.0158023594733936,1.24221698073286,1.69716151970986,2.26425375092617,1.6243640590688,1.83830362521732,0.91135970429751,1.53849860996166,1.49700085583255
"HSPA13",5.52168086500313,5.13169822214506,5.12776450335064,6.05577472193084,6.40708987977721,5.04276653013081,5.26699991987975,5.65733959484443,5.84126042527513,5.50798176886601,4.29564605470497,4.55604028250472,5.8937581713955,3.92750477001972,4.23543310767904,5.95137226869621,4.5859587686343,6.60155821653694
"HSPA14",4.71701588836502,5.17235899071118,4.37185306394854,4.35889980678347,4.91636061792367,4.95848672718639,5.31902382913459,4.78009936084828,5.39496822539595,4.8863371277803,4.87844165034576,4.6290660576203,4.35308799363045,4.48990547226223,4.72721111947216,4.40333954866432,4.0501016115958,4.26799093989344
"HSPA1A",6.70749836954401,7.86717588657052,7.70825602654765,6.85321582305568,6.73229075525863,8.27368350578567,7.87616328460197,9.65248952983248,7.40939392299443,6.85070761125166,6.9934115119286,7.86609554578182,7.02178414124243,8.02660568892018,6.33383506903088,6.07914116910075,7.02697855737697,6.34620594523236
"HSPA1B",6.44366823847839,7.76351022220614,6.87566994114573,7.09302801423522,6.09807809707344,8.51426014221976,7.54101398356895,9.70087074314217,7.28865065157086,7.09767923939217,7.33977183593965,7.34659241266315,6.17560701215943,7.95636451648608,6.23511631967324,5.74743391712222,7.30795838467048,6.79337807170264
"HSPA1L",1.01381928470294,2.15532035725587,1.8895523195824,1.52149774754614,2.88083387133964,0.826492832891719,0.155142755333779,0.370108421168231,0.51824875909807,0.547426492302348,1.24221698073286,1.75325702905025,1.61903035164623,1.12190407460637,1.00315242737624,1.31471856875529,1.65318882087152,0.421491778401434
"HSPA2",5.36988940101813,7.49172667892387,6.54877210393328,6.21324296458068,4.85721203053174,7.10240416435004,6.77992591918683,6.0362844396039,6.0244237767843,5.89949684615604,6.14947998808494,7.16723094004057,7.49103146769482,6.27971908694864,5.67156435437649,6.0419844085751,4.83508364622902,5.37199123162476
"HSPA4",7.17023321568748,7.30952938187509,6.87958651451317,7.06726041483679,6.79667154272395,7.03657030789526,7.24226099678634,7.18118391618018,7.09784821483351,7.86904502979394,7.01834968929064,5.22281711181726,6.74165697591433,7.00480031595804,6.99363291079146,7.66107984445679,6.85242148617278,7.19140430540332
"HSPA4L",4.82747357281697,5.90402648807575,4.70916605933945,5.29820850777088,4.42020505813925,5.74066553855067,5.88831278690221,5.81538634548001,5.66509397640642,5.19104432692868,4.7971955682708,4.54615046824887,5.29444770929049,4.95506819749873,4.17726072670141,4.62053583213238,5.05616974261383,4.59703598121957
"HSPA5",9.46338694885959,10.0349024009016,9.58365511290327,9.28101663220613,8.38052585928672,8.90486820352544,9.48227282849932,9.39236149132699,9.28118924604494,8.96425338808706,9.14875392247374,8.41965515749005,8.77770686944747,8.85542850746863,9.04034244777541,9.07899762598356,8.7435665445634,9.45067833165991
"HSPA6",2.26590973874076,3.60448453205833,3.23645391674403,2.18809385197873,0.466239601757483,3.27886779505023,5.12746804555729,5.75084843546694,4.83435219687285,4.86955420149309,4.79431070846373,3.14325854030317,3.40308181736383,3.72099392812659,4.34518120346772,2.94711955720351,3.91103216967541,-0.144698375297644
"HSPA7",4.05439730836821,0.534301223316379,4.83551834846422,4.18257819499332,2.14650625409508,2.89769891901059,4.17391135370496,4.38150798522143,2.56434815981045,3.31674463584111,3.87460112099089,3.66950830981372,5.10860345087748,3.92750477001972,4.91295059096061,3.70088693846644,3.70488512900531,0.763271812838657
"HSPA8",9.83193639204294,9.76282416584854,9.37239276105776,9.64440244229537,9.1907826563115,8.95610766472502,9.01148041056195,10.1030264767288,9.6354733677343,10.0793756450183,9.71092231186125,8.92996104062683,9.5051517206051,9.39126508493199,9.80227142457695,10.4840763068364,8.84332230901793,10.9103754572351
"HSPA9",8.39081842709077,8.56292039000938,8.01863947889564,8.23527648489884,8.06102438341307,8.11598089706888,8.61880597851215,8.25762885980025,8.31680126168585,8.89293389445323,8.10730868848048,8.0140606358481,8.50674528268626,8.27365015138125,8.16587962533956,8.72868872960954,8.07030146029172,8.12959664126878
"HSPB1",11.1045661077181,11.2836741082191,9.96301356801773,9.05668036156917,9.7749186217531,10.7513344238417,11.4734772733216,11.6907093008126,11.2777441763563,10.822594182682,11.9129877860455,10.5161027567469,10.7771843767777,12.1969834104365,11.5138676008822,9.27571916205668,12.7436700996766,6.15079663365767
"HSPB11",4.88624397800233,5.48699838482943,5.28466820634062,4.92786268544428,4.81638794821573,5.73823131988317,5.63681118656325,4.44982204478439,6.19090001895485,5.31487360524838,5.00485941220091,4.46659097264903,5.42483884781161,4.43624700997339,4.76719804178099,4.61657672965858,4.89652518361764,4.70565192075754
"HSPB2",1.27602049567139,-1.43827820274088,0.503231046710515,0.466199252314856,0.00592955697527046,-0.274268845644753,-2.24423335201413,0.536423347792182,-0.328046456774237,-1.09581851515154,-1.15378670946453,-1.65388213411412,0.0711898830805687,-1.30018865779669,-0.240564242288875,-0.82047435886518,-1.551836365098,0.0813495367508102
"HSPB6",3.57525695463813,-0.406506963637552,1.95040029753231,3.70530752016676,0.650945156337519,3.7850171608894,0.303179362601196,1.87235054014855,2.81808743147805,-0.275401729244259,0.667247256785239,-0.32210789676147,0.87521038726278,4.49267506759167,3.28972446579481,-0.146686482081005,0.958641213421437,4.12307115397681
"HSPB7",3.29277697750967,-2.85994695097828,-0.516396349533424,0.87271271921943,-1.10470799485278,-1.0325845921518,-2.72831904985926,-0.991834741090929,-1.76207412189289,-2.05991634755691,-1.06728979478034,-1.16375828605407,-1.07970671641209,-2.76601754474196,0.812490439728695,-1.21280527315792,-1.93812431307019,1.25568811761138
"HSPB8",6.31539629211881,5.11253808527904,7.00380543967163,5.55949736209492,5.84964489305779,3.87640210855254,5.70162336481631,7.75933588199689,5.36717452971643,4.2119427160547,2.01144404544866,6.09101501784386,7.57050485111737,3.35153051115466,5.67273445504332,6.65114702081283,0.289713217907221,2.08904002989377
"HSPBAP1",3.6573111982486,5.07343710238726,4.13900508810765,4.31272373729015,3.86423916412912,4.60342333591841,3.63859724324499,4.33710842838537,4.67534227304771,4.73572152532769,4.49358957878613,4.80026326396159,4.78515269937034,5.10919744472734,4.00958749140026,3.72682875823396,3.86417641493146,3.33418535469831
"HSPBP1",5.38478897576208,5.44165752354889,5.11895600765927,4.93185296295419,5.15989261356516,5.70807395827609,5.83988356236347,5.54958521199286,6.12050451946954,5.54368472715125,5.54238924763821,6.36524251035872,5.92053114243709,5.88995621980238,6.35439848489771,5.62665154454072,5.89990319562612,5.53443591742899
